LineId,Date,Time,Pid,Level,Component,Content,EventId,EventTemplate,ParameterList
13108,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Granted by	D:(A;;FA;;;S-1-5-21-450080267-1945256726-3465656282-1000),f8141c4b,Granted by <*>,[]
13109,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13110,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Granted by	D:(A;;FA;;;S-1-5-21-450080267-1945256726-3465656282-1000),f8141c4b,Granted by <*>,[]
13111,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13112,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Granted by	D:(A;;FA;;;S-1-5-21-450080267-1945256726-3465656282-1000),f8141c4b,Granted by <*>,[]
13113,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13114,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13115,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13116,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13117,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13118,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13119,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13120,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13121,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13122,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13123,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13124,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13125,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13126,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13127,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13128,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13129,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13130,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13131,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13132,Privileges,Used,for,Access,Check,SeBackupPrivilege,d77b0137,SeBackupPrivilege,[]
13133,Privileges,Used,for,Access,Check,SeBackupPrivilege,d77b0137,SeBackupPrivilege,[]
13134,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13135,Privileges,Used,for,Access,Check,SeBackupPrivilege,d77b0137,SeBackupPrivilege,[]
13136,Privileges,Used,for,Access,Check,SeBackupPrivilege,d77b0137,SeBackupPrivilege,[]
13137,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13138,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13139,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13140,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13141,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13142,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13143,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13144,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13145,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13146,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13147,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13148,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13149,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13150,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13151,Privileges,Used,for,Access,Check,SeBackupPrivilege,d77b0137,SeBackupPrivilege,[]
13152,Privileges,Used,for,Access,Check,SeBackupPrivilege,d77b0137,SeBackupPrivilege,[]
13153,Privileges,Used,for,Access,Check,SeBackupPrivilege,d77b0137,SeBackupPrivilege,[]
13154,Privileges,Used,for,Access,Check,SeBackupPrivilege,d77b0137,SeBackupPrivilege,[]
13155,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13156,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13157,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13158,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13159,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13160,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13161,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13162,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13163,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13164,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13165,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13166,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13167,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13168,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13169,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13170,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13171,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13172,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13173,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13174,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13175,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13176,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13177,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Granted by	D:(A;;FA;;;S-1-5-21-450080267-1945256726-3465656282-1000),f8141c4b,Granted by <*>,[]
13178,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13179,Privileges,Used,for,Access,Check,"-""",8da0f41b,"-""",[]
13180,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13181,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13182,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Granted by	D:(A;;FA;;;S-1-5-21-450080267-1945256726-3465656282-1000),f8141c4b,Granted by <*>,[]
13183,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13184,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Granted by	D:(A;;FA;;;S-1-5-21-450080267-1945256726-3465656282-1000),f8141c4b,Granted by <*>,[]
13185,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13186,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13187,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13188,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13189,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13190,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13191,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13192,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13193,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13194,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13195,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13196,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13197,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Granted by	D:(A;;FA;;;S-1-5-21-450080267-1945256726-3465656282-1000),f8141c4b,Granted by <*>,[]
13198,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13199,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13200,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13201,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13202,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13203,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Unknown or unchecked,e9631c5e,Unknown or unchecked,[]
13204,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13205,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13206,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13207,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Granted by	D:(A;;FA;;;S-1-5-21-450080267-1945256726-3465656282-1000),f8141c4b,Granted by <*>,[]
13208,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13209,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Unknown or unchecked,e9631c5e,Unknown or unchecked,[]
13210,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13211,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13212,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13213,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Unknown or unchecked,e9631c5e,Unknown or unchecked,[]
13214,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13215,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Granted by	D:(A;;FA;;;S-1-5-21-450080267-1945256726-3465656282-1000),f8141c4b,Granted by <*>,[]
13216,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13217,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Granted by	D:(A;;FA;;;S-1-5-21-450080267-1945256726-3465656282-1000),f8141c4b,Granted by <*>,[]
13218,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13219,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13220,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Unknown or unchecked,e9631c5e,Unknown or unchecked,[]
13221,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13222,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Granted by	D:(A;;FA;;;S-1-5-21-450080267-1945256726-3465656282-1000),f8141c4b,Granted by <*>,[]
13223,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13224,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Granted by	D:(A;;FA;;;S-1-5-21-450080267-1945256726-3465656282-1000),f8141c4b,Granted by <*>,[]
13225,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13226,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Granted by	D:(A;;FA;;;S-1-5-21-450080267-1945256726-3465656282-1000),f8141c4b,Granted by <*>,[]
13227,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13228,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Granted by	D:(A;;FA;;;S-1-5-21-450080267-1945256726-3465656282-1000),f8141c4b,Granted by <*>,[]
13229,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13230,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13231,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Granted by	D:(A;;FA;;;S-1-5-21-450080267-1945256726-3465656282-1000),f8141c4b,Granted by <*>,[]
13232,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13233,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Unknown or unchecked,e9631c5e,Unknown or unchecked,[]
13234,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13235,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Unknown or unchecked,e9631c5e,Unknown or unchecked,[]
13236,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13237,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Unknown or unchecked,e9631c5e,Unknown or unchecked,[]
13238,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13239,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13240,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Unknown or unchecked,e9631c5e,Unknown or unchecked,[]
13241,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13242,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13243,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Unknown or unchecked,e9631c5e,Unknown or unchecked,[]
13244,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13245,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Granted by	D:(A;;FA;;;S-1-5-21-450080267-1945256726-3465656282-1000),f8141c4b,Granted by <*>,[]
13246,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13247,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Granted by	D:(A;;FA;;;S-1-5-21-450080267-1945256726-3465656282-1000),f8141c4b,Granted by <*>,[]
13248,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13249,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Granted by	D:(A;;FA;;;S-1-5-21-450080267-1945256726-3465656282-1000),f8141c4b,Granted by <*>,[]
13250,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13251,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Unknown or unchecked,e9631c5e,Unknown or unchecked,[]
13252,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13253,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Granted by	D:(A;;FA;;;S-1-5-21-450080267-1945256726-3465656282-1000),f8141c4b,Granted by <*>,[]
13254,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13255,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13256,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13257,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Granted by	D:(A;;FA;;;S-1-5-21-450080267-1945256726-3465656282-1000),f8141c4b,Granted by <*>,[]
13258,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13259,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13260,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13261,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13262,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13263,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13264,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13265,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13266,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13267,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13268,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13269,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13270,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13271,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13272,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13273,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13274,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13275,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13276,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Unknown or unchecked,e9631c5e,Unknown or unchecked,[]
13277,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13278,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Granted by	D:(A;;FA;;;S-1-5-21-450080267-1945256726-3465656282-1000),f8141c4b,Granted by <*>,[]
13279,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13280,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13281,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13282,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13283,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Granted by	D:(A;;FA;;;S-1-5-21-450080267-1945256726-3465656282-1000),f8141c4b,Granted by <*>,[]
13284,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13285,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13286,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13287,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13288,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13289,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13290,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13291,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13292,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13293,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13294,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13295,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13296,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13297,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13298,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13299,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13300,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13301,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13302,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13303,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13304,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13305,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13306,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13307,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13308,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13309,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Granted by	D:(A;;FA;;;S-1-5-21-450080267-1945256726-3465656282-1000),f8141c4b,Granted by <*>,[]
13310,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13311,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Unknown or unchecked,e9631c5e,Unknown or unchecked,[]
13312,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13313,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13314,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Unknown or unchecked,e9631c5e,Unknown or unchecked,[]
13315,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13316,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Unknown or unchecked,e9631c5e,Unknown or unchecked,[]
13317,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13318,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Unknown or unchecked,e9631c5e,Unknown or unchecked,[]
13319,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13320,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Unknown or unchecked,e9631c5e,Unknown or unchecked,[]
13321,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13322,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Unknown or unchecked,e9631c5e,Unknown or unchecked,[]
13323,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13324,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Unknown or unchecked,e9631c5e,Unknown or unchecked,[]
13325,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13326,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Granted by	D:(A;;FA;;;S-1-5-21-450080267-1945256726-3465656282-1000),f8141c4b,Granted by <*>,[]
13327,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13328,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Unknown or unchecked,e9631c5e,Unknown or unchecked,[]
13329,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13330,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Unknown or unchecked,e9631c5e,Unknown or unchecked,[]
13331,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13332,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Unknown or unchecked,e9631c5e,Unknown or unchecked,[]
13333,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13334,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Unknown or unchecked,e9631c5e,Unknown or unchecked,[]
13335,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13336,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Unknown or unchecked,e9631c5e,Unknown or unchecked,[]
13337,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13338,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Granted by	D:(A;;FA;;;S-1-5-21-450080267-1945256726-3465656282-1000),f8141c4b,Granted by <*>,[]
13339,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13340,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Unknown or unchecked,e9631c5e,Unknown or unchecked,[]
13341,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13342,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Granted by	D:(A;;FA;;;S-1-5-21-450080267-1945256726-3465656282-1000),f8141c4b,Granted by <*>,[]
13343,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13344,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Unknown or unchecked,e9631c5e,Unknown or unchecked,[]
13345,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13346,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Granted by	D:(A;;FA;;;S-1-5-21-450080267-1945256726-3465656282-1000),f8141c4b,Granted by <*>,[]
13347,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13348,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Granted by	D:(A;;FA;;;S-1-5-21-450080267-1945256726-3465656282-1000),f8141c4b,Granted by <*>,[]
13349,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13350,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Unknown or unchecked,e9631c5e,Unknown or unchecked,[]
13351,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13352,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13353,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13354,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13355,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Unknown or unchecked,e9631c5e,Unknown or unchecked,[]
13356,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13357,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Unknown or unchecked,e9631c5e,Unknown or unchecked,[]
13358,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13359,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13360,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Unknown or unchecked,e9631c5e,Unknown or unchecked,[]
13361,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13362,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13363,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13364,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13365,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13366,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13367,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13368,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13369,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Unknown or unchecked,e9631c5e,Unknown or unchecked,[]
13370,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13371,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13372,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Unknown or unchecked,e9631c5e,Unknown or unchecked,[]
13373,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13374,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13375,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Unknown or unchecked,e9631c5e,Unknown or unchecked,[]
13376,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13377,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Granted by	D:(A;;FA;;;S-1-5-21-450080267-1945256726-3465656282-1000),f8141c4b,Granted by <*>,[]
13378,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13379,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13380,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Granted by	D:(A;;FA;;;S-1-5-21-450080267-1945256726-3465656282-1000),f8141c4b,Granted by <*>,[]
13381,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13382,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Granted by	D:(A;;FA;;;S-1-5-21-450080267-1945256726-3465656282-1000),f8141c4b,Granted by <*>,[]
13383,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13384,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13385,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13386,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Granted by	D:(A;;FA;;;S-1-5-21-450080267-1945256726-3465656282-1000),f8141c4b,Granted by <*>,[]
13387,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13388,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Granted by	D:(A;;FA;;;S-1-5-21-450080267-1945256726-3465656282-1000),f8141c4b,Granted by <*>,[]
13389,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
13390,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Granted by	D:(A;;FA;;;S-1-5-21-450080267-1945256726-3465656282-1000),f8141c4b,Granted by <*>,[]
